{'--help': False,
 '--keys': '1024',
 '--linear': None,
 '--retrieveonly': True,
 '--size': '16',
 '--storeonly': False,
 '--times': '4096',
 '--uniform': False,
 '--version': False,
 '--zipf': None,
 '<addr>': None,
 '<key>': None,
timespan cf06ed6df6eb6ebc840cdb81ed164cfdb56a6aa9 0.00374603271484
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00227379798889
timespan 4b68e45a767407ba32c8a08340a8ad86e654cfca 0.00295901298523
timespan 25250e46745c8169531da0086e6bbc3369795330 0.00158214569092
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00282692909241
timespan 05a8ea5382b9fd885261bb3eed0527d1d3b07262 0.00314593315125
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00418496131897
timespan 8980dc86c1e9ea324ec99f8b15a2e9a92d0a4d1e 0.00336313247681
timespan f1abd670358e036c31296e66b3b66c382ac00812 0.00442910194397
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00309300422668
timespan 04f1241ed2b1b531c2c853ce1eeff952cd0f40f3 0.0029468536377
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00291299819946
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00272488594055
timespan d435a6cdd786300dff204ee7c2ef942d3e9034e2 0.00423908233643
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00330305099487
timespan ca3512f4dfa95a03169c5a670a4c91a19b3077b4 0.00336289405823
timespan 668f37d8c8de8ceafa1092495a78aaaa0efef934 0.00411200523376
timespan 0716d9708d321ffb6a00818614779e779925365c 0.00296688079834
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00162696838379
timespan b6692ea5df920cad691c20319a6fffd7a4a766b8 0.00156092643738
timespan 12c6fc06c99a462375eeb3f43dfd832b08ca9e17 0.00167608261108
timespan ec91fc2dc062c0f220b5d7b52ac6446011bf98cd 0.00180602073669
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00172400474548
timespan 43814346e21444aaf4f70841bf7ed5ae93f55a9d 0.00171685218811
timespan bd307a3ec329e10a2cff8fb87480823da114f8f4 0.00154805183411
timespan ff6d1d2c3324408300408b915aa5c531b6db0e48 0.00165581703186
timespan 1574bddb75c78a6fd2251d61e2993b5146201319 0.00341701507568
timespan fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f 0.00240015983582
timespan b16a457a3302d7c1f4563df2ffc96dccf3779af7 0.0022439956665
timespan 85f1002bf139bebdb7f0d07b31fa14155aea9dfc 0.0038948059082
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00257682800293
timespan 17503a6b2326f09fbc4e3a7c03874c7333002038 0.00292205810547
timespan f38cfe2e2facbcc742bad63f91ad55637300cb45 0.00319218635559
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00278091430664
timespan b246c7491a540d40da2bfe4e6780620f4f926797 0.00198197364807
timespan f1abd670358e036c31296e66b3b66c382ac00812 0.00236916542053
timespan 902ba3cda1883801594b6e1b452790cc53948fda 0.00336194038391
timespan d0e2dbb0bac1917d360aaf52c01a2a4b669e8cdb 0.00441813468933
timespan 50336bc687eb161ee9fb0ddb8cf2b7e65bad865f 0.00433611869812
timespan 812ed4562d3211363a7b813aa9cd2cf042b63bb2 0.00401091575623
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00291895866394
timespan 8749f5bad0754ddc52e5945049175078943a69ad 0.00456976890564
timespan 7ee08d3afb3a2ef0b04a9ebd0698bb2fffddc587 0.00290989875793
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.0029730796814
timespan 98fcc378d7f5adda37f271debf5d7a4d1cdd37b9 0.00491905212402
timespan b1d5781111d84f7b3fe45a0852e59758cd7a87e5 0.00282120704651
timespan 49ae64f7fd1d3f88bba01cfdf9cfbf9a68886037 0.00487804412842
timespan a17554a0d2b15a664c0e73900184544f19e70227 0.00276803970337
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00275206565857
timespan 92cfceb39d57d914ed8b14d0e37643de0797ae56 0.00381898880005
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00191688537598
timespan 0b7f5ada6bdd5e4844b1dc6da915ace79a38c463 0.0036358833313
timespan 1574bddb75c78a6fd2251d61e2993b5146201319 0.00258612632751
timespan c829eb96cef056a9003d7ab56ed6072e99089985 0.00446391105652
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00302600860596
timespan ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4 0.00222992897034
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00216913223267
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00211095809937
timespan 0ade7c2cf97f75d009975f4d720d1fa6c19f4897 0.00353503227234
timespan 5d23e965603269f7674c2fc33318f5d5af406f6f 0.00244307518005
timespan c66c65175fecc3103b3b587be9b5b230889c8628 0.0045371055603
timespan 12c6fc06c99a462375eeb3f43dfd832b08ca9e17 0.00305008888245
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00479602813721
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00334095954895
timespan a165fbd61c277745f187eaac7182d9c05d0d1171 0.00423407554626
timespan e62d7f1eb43d87c202d2f164ba61297e71be80f4 0.00197005271912
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00223588943481
timespan f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59 0.00193309783936
timespan 17ba0791499db908433b80f37c5fbc89b870084b 0.00301504135132
timespan 0716d9708d321ffb6a00818614779e779925365c 0.00166797637939
timespan fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b 0.00290012359619
timespan 9d8974baddfc0e53300829f37e5fc88b0f5ce61b 0.00368213653564
timespan 7b52009b64fd0a2a49e6d8a939753077792b0554 0.00263810157776
timespan e1a864f0b77f6c89794827a9035355dc8d052622 0.00237512588501
timespan 39dfc9ffd3253c48c9af5dd55c4b3e4b4b5e6229 0.00251913070679
timespan 985d6ac20b189c12b3cad0bd3af82450e25024c8 0.0024619102478
timespan 5e63673cbc075e2d21cef6bde4c591c263380bee 0.00256299972534
timespan 17503a6b2326f09fbc4e3a7c03874c7333002038 0.00411796569824
timespan f38cfe2e2facbcc742bad63f91ad55637300cb45 0.0041229724884
timespan 0ec09ef9836da03f1add21e3ef607627e687e790 0.00370502471924
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.0018150806427
timespan ac3e7b007d7ab0ba379faa8ab62d9da35c5444f4 0.00329399108887
timespan 00f7eea0d077127d2045e251487cfe61189614c7 0.0034761428833
timespan 4cd66dfabbd964f8c6c4414b07cdb45dae692e19 0.00399303436279
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00230193138123
timespan eadc1dd8fc279583d5552700ae5d248e3fa123bd 0.00307106971741
timespan 77de68daecd823babbb58edb1c8e14d7106e83bb 0.00181102752686
timespan 77de68daecd823babbb58edb1c8e14d7106e83bb 0.00152516365051
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00198292732239
timespan 902ba3cda1883801594b6e1b452790cc53948fda 0.00282692909241
timespan ed2efc1c05342a60c2198a5e96773a237008956b 0.00246095657349
timespan cae91e45aed80f3a3fe285c3c8c1a7e78d82d473 0.0019199848175
timespan e1822db470e60d090affd0956d743cb0e7cdf113 0.00346088409424
timespan 6052521b7625e31d4ee9cc706732484fcf850877 0.00317597389221
timespan ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4 0.00178384780884
timespan cb7a1d775e800fd1ee4049f7dca9e041eb9ba083 0.00202012062073
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.0031111240387
timespan ecb7937db58ec9dea0c47db88463d85e81143032 0.00330281257629
timespan 40f7c01f4189510031adccd9c604a128adaf9b00 0.00331997871399
timespan a609bb8ab05a0d13db9eb1d0d3b1383d1703c17d 0.0030300617218
timespan 6c1e671f9af5b46d9c1a52067bdf0e53685674f7 0.00419807434082
timespan 761f22b2c1593d0bb87e0b606f990ba4974706de 0.00258493423462
timespan 89c48c47268eee4dcf7c4d1629c9876f49285cfb 0.00157809257507
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00204706192017
timespan 5f1cd7c3fb68ae7c679f8c33966610670d32ff1e 0.00244188308716
timespan fb644351560d8296fe6da332236b1f8d61b2828a 0.00327086448669
timespan 11307768e6d77951256a33cc9abd40851f6f5ce8 0.00428009033203
timespan 9e6a55b6b4563e652a23be9d623ca5055c356940 0.0041561126709
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00168800354004
timespan eb4ac3033e8ab3591e0fcefa8c26ce3fd36d5a0f 0.00271201133728
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00218415260315
timespan f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59 0.0045268535614
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00315809249878
timespan 0ade7c2cf97f75d009975f4d720d1fa6c19f4897 0.00286602973938
timespan 887309d048beef83ad3eabf2a79a64a389ab1c9f 0.0016040802002
timespan 9109c85a45b703f87f1413a405549a2cea9ab556 0.00154209136963
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00146985054016
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00154995918274
timespan ae5ffa6599c837509139132ef41c7856f33a50f7 0.00358510017395
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00261807441711
timespan 77de68daecd823babbb58edb1c8e14d7106e83bb 0.00172090530396
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00161504745483
timespan e794a80eb109162d579df51db6d52e223bb0e9be 0.00276613235474
timespan b202977c0fc07e1c6b31961a905395a8ffb23121 0.00162196159363
timespan 1d7deb7af392ce1dd0b07cc0e31a54ffbcbfe9fc 0.00162696838379
timespan b4c96d80854dd27e76d8cc9e21960eebda52e962 0.00153708457947
timespan f83a383c0fa81f295d057f8f5ed0ba4610947817 0.00331497192383
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.001620054245
timespan fc074d501302eb2b93e2554793fcaf50b3bf7291 0.00313115119934
timespan c9ca442765657fc90e9e779c34d0d2259d2c3c5b 0.00304508209229
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00165200233459
timespan a929eb33e338738d2a91e955ce7623764480253c 0.00286483764648
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00216794013977
timespan b37f6ddcefad7e8657837d3177f9ef2462f98acf 0.00348997116089
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00168704986572
timespan 17ba0791499db908433b80f37c5fbc89b870084b 0.00155282020569
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00156617164612
timespan bd7c809d7d47026e7390ba3c6b253d24efcbe8cf 0.00356602668762
timespan 9e6a55b6b4563e652a23be9d623ca5055c356940 0.00246000289917
timespan 6c41101fe24a8f80c8cb51781f9e9ecf8c7a4d39 0.00252819061279
timespan 7a95563490d87e3621966d553f06078acb822585 0.00412511825562
timespan 5c1dc07026ceafcb704bdff1375815f30a769a13 0.00418186187744
timespan 902ba3cda1883801594b6e1b452790cc53948fda 0.00263094902039
timespan 6c1e671f9af5b46d9c1a52067bdf0e53685674f7 0.00251293182373
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00213980674744
timespan eb4ac3033e8ab3591e0fcefa8c26ce3fd36d5a0f 0.00187611579895
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00202202796936
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00192785263062
timespan 887309d048beef83ad3eabf2a79a64a389ab1c9f 0.00373697280884
timespan 9f9af029585ba014e07cd3910ca976cf56160616 0.00375199317932
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00210094451904
timespan ecb7937db58ec9dea0c47db88463d85e81143032 0.0020809173584
timespan ed2efc1c05342a60c2198a5e96773a237008956b 0.00231194496155
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00272607803345
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00230002403259
timespan 097ccd4f03d962011101c1221009e53461a0993f 0.00324511528015
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00278401374817
timespan 82ad38f885211232bd89c439e0df9982d6ae74f7 0.00277304649353
timespan 972a67c48192728a34979d9a35164c1295401b71 0.00278496742249
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00244402885437
timespan bc62305b6cff49d43aed5f6550716c89890a3ccc 0.00159406661987
timespan 9109c85a45b703f87f1413a405549a2cea9ab556 0.00154709815979
timespan fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f 0.00157403945923
timespan 902ba3cda1883801594b6e1b452790cc53948fda 0.00155091285706
timespan 667be543b02294b7624119adc3a725473df39885 0.00181603431702
timespan 77de68daecd823babbb58edb1c8e14d7106e83bb 0.00224995613098
timespan c0ba17c23a26ff8c314478bc69f30963a6e4a754 0.00320982933044
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00193214416504
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00164890289307
timespan a72b20062ec2c47ab2ceb97ac1bee818f8b6c6cb 0.00357985496521
timespan c66c65175fecc3103b3b587be9b5b230889c8628 0.0025520324707
timespan 52fdb9f68c503e11d168fe52035901864c0a4861 0.0025999546051
timespan cb4e5208b4cd87268b208e49452ed6e89a68e0b8 0.00250720977783
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00251603126526
timespan e1822db470e60d090affd0956d743cb0e7cdf113 0.00239706039429
timespan cb4e5208b4cd87268b208e49452ed6e89a68e0b8 0.00210499763489
timespan 35e995c107a71caeb833bb3b79f9f54781b33fa1 0.00362610816956
timespan 667be543b02294b7624119adc3a725473df39885 0.00278615951538
timespan 8e63fd3e77796b102589b1ba1e4441c7982e4132 0.00307393074036
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00147414207458
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00196385383606
timespan ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4 0.00359702110291
timespan fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f 0.00203704833984
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00225496292114
timespan ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4 0.00245881080627
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00226402282715
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00176692008972
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00201487541199
timespan b903ea6300ffc957d946618424318ce4afcc0764 0.00236296653748
timespan 761f22b2c1593d0bb87e0b606f990ba4974706de 0.00395488739014
timespan 12c6fc06c99a462375eeb3f43dfd832b08ca9e17 0.00318312644958
timespan e1822db470e60d090affd0956d743cb0e7cdf113 0.00251603126526
timespan bc60205da2555fc0304c24d2a1b8532bba3350e5 0.00252604484558
timespan 9e6a55b6b4563e652a23be9d623ca5055c356940 0.00235199928284
timespan 450ddec8dd206c2e2ab1aeeaa90e85e51753b8b7 0.00353503227234
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00223803520203
timespan 7719a1c782a1ba91c031a682a0a2f8658209adbf 0.00402092933655
timespan 39dfc9ffd3253c48c9af5dd55c4b3e4b4b5e6229 0.00411820411682
timespan 0fe36dcdec420a26d899a03ecd0f9bec4fa850fe 0.00154209136963
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00154209136963
timespan b16a457a3302d7c1f4563df2ffc96dccf3779af7 0.00145888328552
timespan f67462663a512121ffada791890b558ee8b38773 0.00283718109131
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00166511535645
timespan 215bb47da8fac3342b858ac3db09b033c6c46e0b 0.00155305862427
timespan 097ccd4f03d962011101c1221009e53461a0993f 0.00165796279907
timespan b888b29826bb53dc531437e723738383d8339b56 0.0039210319519
timespan cb7a1d775e800fd1ee4049f7dca9e041eb9ba083 0.00443410873413
timespan 348763862f0a868bdc2591812b783206c351bc2f 0.00322198867798
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00295901298523
timespan b37f6ddcefad7e8657837d3177f9ef2462f98acf 0.00244498252869
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00161194801331
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00194907188416
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00234413146973
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00259709358215
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00248503684998
timespan 1574bddb75c78a6fd2251d61e2993b5146201319 0.00244688987732
timespan 902ba3cda1883801594b6e1b452790cc53948fda 0.00300097465515
timespan 5375ef76b6dc19bb987a8eab45f489e7abd6ccc8 0.00345301628113
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00211095809937
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00202894210815
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00172710418701
timespan aa2dcf3d29d072a67b5602eb70a22b35ae79c3e4 0.00351810455322
timespan 3464dc11507c600bbff7daec3d6fb71402063a5f 0.00354504585266
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00247311592102
timespan 636fd04ebe81c6118b43c88dba88b3af34ba4c12 0.00315809249878
timespan 472b07b9fcf2c2451e8781e944bf5f77cd8457c8 0.00251793861389
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00251197814941
timespan 77c8184f671aa0397dd897541ed5ec0a8be0380b 0.00286197662354
timespan fbbf192d8343f1afa97f7a91d44cac3057f6a46f 0.00306510925293
timespan 2978e0c34dbebfc46bf96c994436a5790a22017a 0.00170183181763
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00158786773682
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00171613693237
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00163292884827
timespan b1d5781111d84f7b3fe45a0852e59758cd7a87e5 0.00207805633545
timespan 708a77db476d737e54b8bf4663fc79b346d696d2 0.00281381607056
timespan b202977c0fc07e1c6b31961a905395a8ffb23121 0.00315999984741
timespan 9ed4f29f8b6857ffe123d6e41d5c699edc0d62a1 0.004399061203
timespan 1f1362ea41d1bc65be321c0a378a20159f9a26d0 0.00398087501526
timespan d8502b7d774861547d38343645a9f52b163d08cd 0.0025680065155
timespan 0ade7c2cf97f75d009975f4d720d1fa6c19f4897 0.00203704833984
timespan bd307a3ec329e10a2cff8fb87480823da114f8f4 0.00161910057068
timespan cb4e5208b4cd87268b208e49452ed6e89a68e0b8 0.00170803070068
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.0016040802002
timespan 1574bddb75c78a6fd2251d61e2993b5146201319 0.00145816802979
timespan ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4 0.00172305107117
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00184297561646
timespan 22d200f8670dbdb3e253a90eee5098477c95c23d 0.00348091125488
timespan 8effee409c625e1a2d8f5033631840e6ce1dcb64 0.00421404838562
timespan 632667547e7cd3e0466547863e1207a8c0c0c549 0.0028440952301
timespan 94940e534aedd3f6d9bb77c6322f6641dbb7432a 0.00161409378052
timespan 9ffd1ae121c4f26fe7f0c45ecdc85fa6ac245bf0 0.00163006782532
timespan cb7a1d775e800fd1ee4049f7dca9e041eb9ba083 0.00163102149963
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00232315063477
timespan cb4e5208b4cd87268b208e49452ed6e89a68e0b8 0.00277209281921
timespan fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f 0.00237202644348
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00229096412659
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00235199928284
timespan b3bf2140cfa214f15ab2fa9fa0d4817cb7dca3ac 0.0028440952301
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00214505195618
timespan ca3512f4dfa95a03169c5a670a4c91a19b3077b4 0.00205683708191
timespan 2a2b47bf21a372f267deccbb420567f3d450b3c0 0.00280499458313
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00166392326355
timespan 4f0f5c96ca8457ccd84c30f91c0555bd7e615c81 0.00319600105286
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00271201133728
timespan b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f 0.00256299972534
timespan 77de68daecd823babbb58edb1c8e14d7106e83bb 0.002925157547
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.00255918502808
timespan 0286dd552c9bea9a69ecb3759e7b94777635514b 0.00403213500977
timespan 0a57cb53ba59c46fc4b692527a38a87c78d84028 0.0022349357605
timespan fd93751649ac3ea8f8772ba49c8c1fe068002835 0.00194191932678
timespan d435a6cdd786300dff204ee7c2ef942d3e9034e2 0.0015389919281
timespan ca3512f4dfa95a03169c5a670a4c91a19b3077b4 0.00332498550415
timespan 356a192b7913b04c54574d18c28d46e6395428ab 0.0025110244751
timespan 3a69aa1b60febf635d84cdca387928f10062450d 0.00209879875183
timespan 64e095fe763fc62418378753f9402623bea9e227 0.002681016922
timespan 6e9aaa5a8a5e8ead9c7e1409fe10d31d41288a5a 0.00288701057434
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00217604637146
timespan 3e0f83cc51276227de3cfebca941faace8aaa317 0.00217819213867
timespan 91032ad7bbcb6cf72875e8e8207dcfba80173f7c 0.00322890281677
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00189709663391
timespan 4d134bc072212ace2df385dae143139da74ec0ef 0.00253510475159
timespan 1574bddb75c78a6fd2251d61e2993b5146201319 0.00180792808533
timespan 14bb99f81147d2705f53a1d75337b2ec3e10d23a 0.00382494926453
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00300407409668
timespan a0308ad7144dc96e564746d6109ec1939e897137 0.00309109687805
timespan c1a38b8a671f58b20d4079b68d6533216db2a364 0.00312781333923
timespan 329dc1daf9fb9d5e75d687dd9e0740e1c72796c3 0.00152707099915
timespan 77de68daecd823babbb58edb1c8e14d7106e83bb 0.00192308425903
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00190401077271
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00210213661194
timespan b7ecf1ca1c97492de831d17a3ab559d4a1f8b735 0.00339508056641
timespan 6c0ac76ca9fe1af889558d11fd9a75e1fb9a0b86 0.001620054245
timespan 77de68daecd823babbb58edb1c8e14d7106e83bb 0.0019199848175
timespan fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f 0.00158095359802
timespan 0a57cb53ba59c46fc4b692527a38a87c78d84028 0.00255918502808
